timestamp_utc,iso_pdt,carrier=verizon;connection_type=lte_cellular;experiment=none,default
1783237560,2026-07-05T00:46:00-07:00,,0
1783237620,2026-07-05T00:47:00-07:00,,0
1783237680,2026-07-05T00:48:00-07:00,,0
1783237740,2026-07-05T00:49:00-07:00,,0
1783237800,2026-07-05T00:50:00-07:00,,0
1783237860,2026-07-05T00:51:00-07:00,,0
1783237920,2026-07-05T00:52:00-07:00,,0
1783237980,2026-07-05T00:53:00-07:00,,0
1783238040,2026-07-05T00:54:00-07:00,,0
1783238100,2026-07-05T00:55:00-07:00,,0
1783238160,2026-07-05T00:56:00-07:00,,0
1783238220,2026-07-05T00:57:00-07:00,,0
1783238280,2026-07-05T00:58:00-07:00,,0
1783238340,2026-07-05T00:59:00-07:00,,0
1783238400,2026-07-05T01:00:00-07:00,,0
1783238460,2026-07-05T01:01:00-07:00,,0
1783238520,2026-07-05T01:02:00-07:00,,0
1783238580,2026-07-05T01:03:00-07:00,,0
1783238640,2026-07-05T01:04:00-07:00,,0
1783238700,2026-07-05T01:05:00-07:00,,0
1783238760,2026-07-05T01:06:00-07:00,,0
1783238820,2026-07-05T01:07:00-07:00,,0
1783238880,2026-07-05T01:08:00-07:00,,0
1783238940,2026-07-05T01:09:00-07:00,,0
1783239000,2026-07-05T01:10:00-07:00,,0
1783239060,2026-07-05T01:11:00-07:00,,0
1783239120,2026-07-05T01:12:00-07:00,,0
1783239180,2026-07-05T01:13:00-07:00,,0
1783239240,2026-07-05T01:14:00-07:00,,0
1783239300,2026-07-05T01:15:00-07:00,,0
1783239360,2026-07-05T01:16:00-07:00,,0
1783239420,2026-07-05T01:17:00-07:00,,0
1783239480,2026-07-05T01:18:00-07:00,,0
1783239540,2026-07-05T01:19:00-07:00,,0
1783239600,2026-07-05T01:20:00-07:00,,0
1783239660,2026-07-05T01:21:00-07:00,,0
1783239720,2026-07-05T01:22:00-07:00,,0
1783239780,2026-07-05T01:23:00-07:00,,0
1783239840,2026-07-05T01:24:00-07:00,,0
1783239900,2026-07-05T01:25:00-07:00,,0
1783239960,2026-07-05T01:26:00-07:00,,0
1783240020,2026-07-05T01:27:00-07:00,,0
1783240080,2026-07-05T01:28:00-07:00,,0
1783240140,2026-07-05T01:29:00-07:00,,0
1783240200,2026-07-05T01:30:00-07:00,,0
1783240260,2026-07-05T01:31:00-07:00,,0
1783240320,2026-07-05T01:32:00-07:00,,0
1783240380,2026-07-05T01:33:00-07:00,,0
1783240440,2026-07-05T01:34:00-07:00,,0
1783240500,2026-07-05T01:35:00-07:00,,0
1783240560,2026-07-05T01:36:00-07:00,,0
1783240620,2026-07-05T01:37:00-07:00,,0
1783240680,2026-07-05T01:38:00-07:00,,0
1783240740,2026-07-05T01:39:00-07:00,,0
1783240800,2026-07-05T01:40:00-07:00,,0
1783240860,2026-07-05T01:41:00-07:00,,0
1783240920,2026-07-05T01:42:00-07:00,,0
1783240980,2026-07-05T01:43:00-07:00,,0
1783241040,2026-07-05T01:44:00-07:00,,0
1783241100,2026-07-05T01:45:00-07:00,,0
1783241160,2026-07-05T01:46:00-07:00,,0
1783241220,2026-07-05T01:47:00-07:00,,0
1783241280,2026-07-05T01:48:00-07:00,,0
1783241340,2026-07-05T01:49:00-07:00,,0
1783241400,2026-07-05T01:50:00-07:00,,0
1783241460,2026-07-05T01:51:00-07:00,,0
1783241520,2026-07-05T01:52:00-07:00,,0
1783241580,2026-07-05T01:53:00-07:00,,0
1783241640,2026-07-05T01:54:00-07:00,,0
1783241700,2026-07-05T01:55:00-07:00,,0
1783241760,2026-07-05T01:56:00-07:00,,0
1783241820,2026-07-05T01:57:00-07:00,,0
1783241880,2026-07-05T01:58:00-07:00,,0
1783241940,2026-07-05T01:59:00-07:00,,0
1783242000,2026-07-05T02:00:00-07:00,,0
1783242060,2026-07-05T02:01:00-07:00,,0
1783242120,2026-07-05T02:02:00-07:00,,0
1783242180,2026-07-05T02:03:00-07:00,,0
1783242240,2026-07-05T02:04:00-07:00,,0
1783242300,2026-07-05T02:05:00-07:00,,0
1783242360,2026-07-05T02:06:00-07:00,,0
1783242420,2026-07-05T02:07:00-07:00,,0
1783242480,2026-07-05T02:08:00-07:00,,0
1783242540,2026-07-05T02:09:00-07:00,,0
1783242600,2026-07-05T02:10:00-07:00,,0
1783242660,2026-07-05T02:11:00-07:00,,0
1783242720,2026-07-05T02:12:00-07:00,,0
1783242780,2026-07-05T02:13:00-07:00,,0
1783242840,2026-07-05T02:14:00-07:00,,0
1783242900,2026-07-05T02:15:00-07:00,,0
1783242960,2026-07-05T02:16:00-07:00,,0
1783243020,2026-07-05T02:17:00-07:00,,0
1783243080,2026-07-05T02:18:00-07:00,,0
1783243140,2026-07-05T02:19:00-07:00,,0
1783243200,2026-07-05T02:20:00-07:00,,0
1783243260,2026-07-05T02:21:00-07:00,,0
1783243320,2026-07-05T02:22:00-07:00,,0
1783243380,2026-07-05T02:23:00-07:00,,0
1783243440,2026-07-05T02:24:00-07:00,,0
1783243500,2026-07-05T02:25:00-07:00,,0
1783243560,2026-07-05T02:26:00-07:00,,0
1783243620,2026-07-05T02:27:00-07:00,,0
1783243680,2026-07-05T02:28:00-07:00,,0
1783243740,2026-07-05T02:29:00-07:00,,0
1783243800,2026-07-05T02:30:00-07:00,,0
1783243860,2026-07-05T02:31:00-07:00,,0
1783243920,2026-07-05T02:32:00-07:00,,0
1783243980,2026-07-05T02:33:00-07:00,,0
1783244040,2026-07-05T02:34:00-07:00,,0
1783244100,2026-07-05T02:35:00-07:00,,0
1783244160,2026-07-05T02:36:00-07:00,,0
1783244220,2026-07-05T02:37:00-07:00,,0
1783244280,2026-07-05T02:38:00-07:00,,0
1783244340,2026-07-05T02:39:00-07:00,,0
1783244400,2026-07-05T02:40:00-07:00,,0
1783244460,2026-07-05T02:41:00-07:00,,0
1783244520,2026-07-05T02:42:00-07:00,,0
1783244580,2026-07-05T02:43:00-07:00,,0
1783244640,2026-07-05T02:44:00-07:00,,0
1783244700,2026-07-05T02:45:00-07:00,,0
1783244760,2026-07-05T02:46:00-07:00,,0
1783244820,2026-07-05T02:47:00-07:00,,0
1783244880,2026-07-05T02:48:00-07:00,,0
1783244940,2026-07-05T02:49:00-07:00,,0
1783245000,2026-07-05T02:50:00-07:00,,0
1783245060,2026-07-05T02:51:00-07:00,,0
1783245120,2026-07-05T02:52:00-07:00,,0
1783245180,2026-07-05T02:53:00-07:00,,0
1783245240,2026-07-05T02:54:00-07:00,,0
1783245300,2026-07-05T02:55:00-07:00,,0
1783245360,2026-07-05T02:56:00-07:00,,0
1783245420,2026-07-05T02:57:00-07:00,,0
1783245480,2026-07-05T02:58:00-07:00,,0
1783245540,2026-07-05T02:59:00-07:00,,0
1783245600,2026-07-05T03:00:00-07:00,,0
1783245660,2026-07-05T03:01:00-07:00,,0
1783245720,2026-07-05T03:02:00-07:00,,0
1783245780,2026-07-05T03:03:00-07:00,,0
1783245840,2026-07-05T03:04:00-07:00,,0
1783245900,2026-07-05T03:05:00-07:00,,0
1783245960,2026-07-05T03:06:00-07:00,,0
1783246020,2026-07-05T03:07:00-07:00,,0
1783246080,2026-07-05T03:08:00-07:00,,0
1783246140,2026-07-05T03:09:00-07:00,,0
1783246200,2026-07-05T03:10:00-07:00,,0
1783246260,2026-07-05T03:11:00-07:00,,0
1783246320,2026-07-05T03:12:00-07:00,,0
1783246380,2026-07-05T03:13:00-07:00,,0
1783246440,2026-07-05T03:14:00-07:00,,0
1783246500,2026-07-05T03:15:00-07:00,,0
1783246560,2026-07-05T03:16:00-07:00,,0
1783246620,2026-07-05T03:17:00-07:00,,0
1783246680,2026-07-05T03:18:00-07:00,,0
1783246740,2026-07-05T03:19:00-07:00,,0
1783246800,2026-07-05T03:20:00-07:00,,0
1783246860,2026-07-05T03:21:00-07:00,,0
1783246920,2026-07-05T03:22:00-07:00,,0
1783246980,2026-07-05T03:23:00-07:00,,0
1783247040,2026-07-05T03:24:00-07:00,,0
1783247100,2026-07-05T03:25:00-07:00,,0
1783247160,2026-07-05T03:26:00-07:00,,0
1783247220,2026-07-05T03:27:00-07:00,,0
1783247280,2026-07-05T03:28:00-07:00,,0
1783247340,2026-07-05T03:29:00-07:00,,0
1783247400,2026-07-05T03:30:00-07:00,,0
1783247460,2026-07-05T03:31:00-07:00,,0
1783247520,2026-07-05T03:32:00-07:00,,0
1783247580,2026-07-05T03:33:00-07:00,,0
1783247640,2026-07-05T03:34:00-07:00,,0
1783247700,2026-07-05T03:35:00-07:00,,0
1783247760,2026-07-05T03:36:00-07:00,,0
1783247820,2026-07-05T03:37:00-07:00,,0
1783247880,2026-07-05T03:38:00-07:00,,0
1783247940,2026-07-05T03:39:00-07:00,,0
1783248000,2026-07-05T03:40:00-07:00,,0
1783248060,2026-07-05T03:41:00-07:00,,0
1783248120,2026-07-05T03:42:00-07:00,,0
1783248180,2026-07-05T03:43:00-07:00,,0
1783248240,2026-07-05T03:44:00-07:00,,0
1783248300,2026-07-05T03:45:00-07:00,,0
1783248360,2026-07-05T03:46:00-07:00,,0
1783248420,2026-07-05T03:47:00-07:00,,0
1783248480,2026-07-05T03:48:00-07:00,,0
1783248540,2026-07-05T03:49:00-07:00,,0
1783248600,2026-07-05T03:50:00-07:00,,0
1783248660,2026-07-05T03:51:00-07:00,,0
1783248720,2026-07-05T03:52:00-07:00,,0
1783248780,2026-07-05T03:53:00-07:00,,0
1783248840,2026-07-05T03:54:00-07:00,,0
1783248900,2026-07-05T03:55:00-07:00,,0
1783248960,2026-07-05T03:56:00-07:00,,0
1783249020,2026-07-05T03:57:00-07:00,,0
1783249080,2026-07-05T03:58:00-07:00,,0
1783249140,2026-07-05T03:59:00-07:00,,0
1783249200,2026-07-05T04:00:00-07:00,,0
1783249260,2026-07-05T04:01:00-07:00,,0
1783249320,2026-07-05T04:02:00-07:00,,0
1783249380,2026-07-05T04:03:00-07:00,,0
1783249440,2026-07-05T04:04:00-07:00,,0
1783249500,2026-07-05T04:05:00-07:00,,0
1783249560,2026-07-05T04:06:00-07:00,,0
1783249620,2026-07-05T04:07:00-07:00,,0
1783249680,2026-07-05T04:08:00-07:00,,0
1783249740,2026-07-05T04:09:00-07:00,,0
1783249800,2026-07-05T04:10:00-07:00,,0
1783249860,2026-07-05T04:11:00-07:00,,0
1783249920,2026-07-05T04:12:00-07:00,,0
1783249980,2026-07-05T04:13:00-07:00,,0
1783250040,2026-07-05T04:14:00-07:00,,0
1783250100,2026-07-05T04:15:00-07:00,,0
1783250160,2026-07-05T04:16:00-07:00,,0
1783250220,2026-07-05T04:17:00-07:00,,0
1783250280,2026-07-05T04:18:00-07:00,,0
1783250340,2026-07-05T04:19:00-07:00,,0
1783250400,2026-07-05T04:20:00-07:00,,0
1783250460,2026-07-05T04:21:00-07:00,,0
1783250520,2026-07-05T04:22:00-07:00,,0
1783250580,2026-07-05T04:23:00-07:00,,0
1783250640,2026-07-05T04:24:00-07:00,,0
1783250700,2026-07-05T04:25:00-07:00,,0
1783250760,2026-07-05T04:26:00-07:00,,0
1783250820,2026-07-05T04:27:00-07:00,,0
1783250880,2026-07-05T04:28:00-07:00,,0
1783250940,2026-07-05T04:29:00-07:00,,0
1783251000,2026-07-05T04:30:00-07:00,,0
1783251060,2026-07-05T04:31:00-07:00,,0
1783251120,2026-07-05T04:32:00-07:00,,0
1783251180,2026-07-05T04:33:00-07:00,,0
1783251240,2026-07-05T04:34:00-07:00,,0
1783251300,2026-07-05T04:35:00-07:00,,0
1783251360,2026-07-05T04:36:00-07:00,,0
1783251420,2026-07-05T04:37:00-07:00,,0
1783251480,2026-07-05T04:38:00-07:00,,0
1783251540,2026-07-05T04:39:00-07:00,,0
1783251600,2026-07-05T04:40:00-07:00,,0
1783251660,2026-07-05T04:41:00-07:00,,0
1783251720,2026-07-05T04:42:00-07:00,,0
1783251780,2026-07-05T04:43:00-07:00,,0
1783251840,2026-07-05T04:44:00-07:00,,0
1783251900,2026-07-05T04:45:00-07:00,,0
1783251960,2026-07-05T04:46:00-07:00,,0
1783252020,2026-07-05T04:47:00-07:00,,0
1783252080,2026-07-05T04:48:00-07:00,,0
1783252140,2026-07-05T04:49:00-07:00,,0
1783252200,2026-07-05T04:50:00-07:00,,0
1783252260,2026-07-05T04:51:00-07:00,,0
1783252320,2026-07-05T04:52:00-07:00,,0
1783252380,2026-07-05T04:53:00-07:00,,0
1783252440,2026-07-05T04:54:00-07:00,,0
1783252500,2026-07-05T04:55:00-07:00,,0
1783252560,2026-07-05T04:56:00-07:00,,0
1783252620,2026-07-05T04:57:00-07:00,,0
1783252680,2026-07-05T04:58:00-07:00,,0
1783252740,2026-07-05T04:59:00-07:00,,0
1783252800,2026-07-05T05:00:00-07:00,,0
1783252860,2026-07-05T05:01:00-07:00,,0
1783252920,2026-07-05T05:02:00-07:00,,0
1783252980,2026-07-05T05:03:00-07:00,,0
1783253040,2026-07-05T05:04:00-07:00,,0
1783253100,2026-07-05T05:05:00-07:00,,0
1783253160,2026-07-05T05:06:00-07:00,,0
1783253220,2026-07-05T05:07:00-07:00,,0
1783253280,2026-07-05T05:08:00-07:00,,0
1783253340,2026-07-05T05:09:00-07:00,,0
1783253400,2026-07-05T05:10:00-07:00,,0
1783253460,2026-07-05T05:11:00-07:00,,0
1783253520,2026-07-05T05:12:00-07:00,,0
1783253580,2026-07-05T05:13:00-07:00,,0
1783253640,2026-07-05T05:14:00-07:00,,0
1783253700,2026-07-05T05:15:00-07:00,,0
1783253760,2026-07-05T05:16:00-07:00,,0
1783253820,2026-07-05T05:17:00-07:00,,0
1783253880,2026-07-05T05:18:00-07:00,,0
1783253940,2026-07-05T05:19:00-07:00,,0
1783254000,2026-07-05T05:20:00-07:00,,0
1783254060,2026-07-05T05:21:00-07:00,,0
1783254120,2026-07-05T05:22:00-07:00,,0
1783254180,2026-07-05T05:23:00-07:00,,0
1783254240,2026-07-05T05:24:00-07:00,,0
1783254300,2026-07-05T05:25:00-07:00,,0
1783254360,2026-07-05T05:26:00-07:00,,0
1783254420,2026-07-05T05:27:00-07:00,,0
1783254480,2026-07-05T05:28:00-07:00,,0
1783254540,2026-07-05T05:29:00-07:00,,0
1783254600,2026-07-05T05:30:00-07:00,,0
1783254660,2026-07-05T05:31:00-07:00,,0
1783254720,2026-07-05T05:32:00-07:00,,0
1783254780,2026-07-05T05:33:00-07:00,,0
1783254840,2026-07-05T05:34:00-07:00,,0
1783254900,2026-07-05T05:35:00-07:00,,0
1783254960,2026-07-05T05:36:00-07:00,,0
1783255020,2026-07-05T05:37:00-07:00,,0
1783255080,2026-07-05T05:38:00-07:00,,0
1783255140,2026-07-05T05:39:00-07:00,,0
1783255200,2026-07-05T05:40:00-07:00,,0
1783255260,2026-07-05T05:41:00-07:00,,0
1783255320,2026-07-05T05:42:00-07:00,,0
1783255380,2026-07-05T05:43:00-07:00,,0
1783255440,2026-07-05T05:44:00-07:00,,0
1783255500,2026-07-05T05:45:00-07:00,,0
1783255560,2026-07-05T05:46:00-07:00,,0
1783255620,2026-07-05T05:47:00-07:00,,0
1783255680,2026-07-05T05:48:00-07:00,,0
1783255740,2026-07-05T05:49:00-07:00,,0
1783255800,2026-07-05T05:50:00-07:00,,0
1783255860,2026-07-05T05:51:00-07:00,,0
1783255920,2026-07-05T05:52:00-07:00,,0
1783255980,2026-07-05T05:53:00-07:00,,0
1783256040,2026-07-05T05:54:00-07:00,,0
1783256100,2026-07-05T05:55:00-07:00,,0
1783256160,2026-07-05T05:56:00-07:00,,0
1783256220,2026-07-05T05:57:00-07:00,,0
1783256280,2026-07-05T05:58:00-07:00,,0
1783256340,2026-07-05T05:59:00-07:00,,0
1783256400,2026-07-05T06:00:00-07:00,,0
1783256460,2026-07-05T06:01:00-07:00,,0
1783256520,2026-07-05T06:02:00-07:00,,0
1783256580,2026-07-05T06:03:00-07:00,,0
1783256640,2026-07-05T06:04:00-07:00,,0
1783256700,2026-07-05T06:05:00-07:00,,0
1783256760,2026-07-05T06:06:00-07:00,,0
1783256820,2026-07-05T06:07:00-07:00,,0
1783256880,2026-07-05T06:08:00-07:00,,0
1783256940,2026-07-05T06:09:00-07:00,,0
1783257000,2026-07-05T06:10:00-07:00,,0
1783257060,2026-07-05T06:11:00-07:00,,0
1783257120,2026-07-05T06:12:00-07:00,,0
1783257180,2026-07-05T06:13:00-07:00,,0
1783257240,2026-07-05T06:14:00-07:00,,0
1783257300,2026-07-05T06:15:00-07:00,,0
1783257360,2026-07-05T06:16:00-07:00,,0
1783257420,2026-07-05T06:17:00-07:00,,0
1783257480,2026-07-05T06:18:00-07:00,,0
1783257540,2026-07-05T06:19:00-07:00,,0
1783257600,2026-07-05T06:20:00-07:00,,0
1783257660,2026-07-05T06:21:00-07:00,,0
1783257720,2026-07-05T06:22:00-07:00,,0
1783257780,2026-07-05T06:23:00-07:00,,0
1783257840,2026-07-05T06:24:00-07:00,,0
1783257900,2026-07-05T06:25:00-07:00,,0
1783257960,2026-07-05T06:26:00-07:00,,0
1783258020,2026-07-05T06:27:00-07:00,,0
1783258080,2026-07-05T06:28:00-07:00,,0
1783258140,2026-07-05T06:29:00-07:00,,0
1783258200,2026-07-05T06:30:00-07:00,,0
1783258260,2026-07-05T06:31:00-07:00,,0
1783258320,2026-07-05T06:32:00-07:00,,0
1783258380,2026-07-05T06:33:00-07:00,,0
1783258440,2026-07-05T06:34:00-07:00,,0
1783258500,2026-07-05T06:35:00-07:00,,0
1783258560,2026-07-05T06:36:00-07:00,,0
1783258620,2026-07-05T06:37:00-07:00,,0
1783258680,2026-07-05T06:38:00-07:00,,0
1783258740,2026-07-05T06:39:00-07:00,,0
1783258800,2026-07-05T06:40:00-07:00,,0
1783258860,2026-07-05T06:41:00-07:00,,0
1783258920,2026-07-05T06:42:00-07:00,,0
1783258980,2026-07-05T06:43:00-07:00,,0
1783259040,2026-07-05T06:44:00-07:00,,0
1783259100,2026-07-05T06:45:00-07:00,,0
1783259160,2026-07-05T06:46:00-07:00,,0
1783259220,2026-07-05T06:47:00-07:00,,0
1783259280,2026-07-05T06:48:00-07:00,,0
1783259340,2026-07-05T06:49:00-07:00,,0
1783259400,2026-07-05T06:50:00-07:00,,0
1783259460,2026-07-05T06:51:00-07:00,,0
1783259520,2026-07-05T06:52:00-07:00,,0
1783259580,2026-07-05T06:53:00-07:00,,0
1783259640,2026-07-05T06:54:00-07:00,,0
1783259700,2026-07-05T06:55:00-07:00,,0
1783259760,2026-07-05T06:56:00-07:00,,0
1783259820,2026-07-05T06:57:00-07:00,,0
1783259880,2026-07-05T06:58:00-07:00,,0
1783259940,2026-07-05T06:59:00-07:00,,0
1783260000,2026-07-05T07:00:00-07:00,,0
1783260060,2026-07-05T07:01:00-07:00,,0
1783260120,2026-07-05T07:02:00-07:00,,0
1783260180,2026-07-05T07:03:00-07:00,,0
1783260240,2026-07-05T07:04:00-07:00,,0
1783260300,2026-07-05T07:05:00-07:00,,0
1783260360,2026-07-05T07:06:00-07:00,,0
1783260420,2026-07-05T07:07:00-07:00,,0
1783260480,2026-07-05T07:08:00-07:00,,0
1783260540,2026-07-05T07:09:00-07:00,,0
1783260600,2026-07-05T07:10:00-07:00,,0
1783260660,2026-07-05T07:11:00-07:00,,0
1783260720,2026-07-05T07:12:00-07:00,,0
1783260780,2026-07-05T07:13:00-07:00,,0
1783260840,2026-07-05T07:14:00-07:00,,0
1783260900,2026-07-05T07:15:00-07:00,,0
1783260960,2026-07-05T07:16:00-07:00,,0
1783261020,2026-07-05T07:17:00-07:00,,0
1783261080,2026-07-05T07:18:00-07:00,,0
1783261140,2026-07-05T07:19:00-07:00,,0
1783261200,2026-07-05T07:20:00-07:00,,0
1783261260,2026-07-05T07:21:00-07:00,,0
1783261320,2026-07-05T07:22:00-07:00,,0
1783261380,2026-07-05T07:23:00-07:00,,0
1783261440,2026-07-05T07:24:00-07:00,,0
1783261500,2026-07-05T07:25:00-07:00,,0
1783261560,2026-07-05T07:26:00-07:00,,0
1783261620,2026-07-05T07:27:00-07:00,,0
1783261680,2026-07-05T07:28:00-07:00,,0
1783261740,2026-07-05T07:29:00-07:00,,0
1783261800,2026-07-05T07:30:00-07:00,,0
1783261860,2026-07-05T07:31:00-07:00,,0
1783261920,2026-07-05T07:32:00-07:00,,0
1783261980,2026-07-05T07:33:00-07:00,,0
1783262040,2026-07-05T07:34:00-07:00,,0
1783262100,2026-07-05T07:35:00-07:00,,0
1783262160,2026-07-05T07:36:00-07:00,,0
1783262220,2026-07-05T07:37:00-07:00,,0
1783262280,2026-07-05T07:38:00-07:00,,0
1783262340,2026-07-05T07:39:00-07:00,,0
1783262400,2026-07-05T07:40:00-07:00,,0
1783262460,2026-07-05T07:41:00-07:00,,0
1783262520,2026-07-05T07:42:00-07:00,,0
1783262580,2026-07-05T07:43:00-07:00,,0
1783262640,2026-07-05T07:44:00-07:00,,0
1783262700,2026-07-05T07:45:00-07:00,,0
1783262760,2026-07-05T07:46:00-07:00,,0
1783262820,2026-07-05T07:47:00-07:00,,0
1783262880,2026-07-05T07:48:00-07:00,,0
1783262940,2026-07-05T07:49:00-07:00,,0
1783263000,2026-07-05T07:50:00-07:00,,0
1783263060,2026-07-05T07:51:00-07:00,,0
1783263120,2026-07-05T07:52:00-07:00,,0
1783263180,2026-07-05T07:53:00-07:00,,0
1783263240,2026-07-05T07:54:00-07:00,,0
1783263300,2026-07-05T07:55:00-07:00,,0
1783263360,2026-07-05T07:56:00-07:00,,0
1783263420,2026-07-05T07:57:00-07:00,,0
1783263480,2026-07-05T07:58:00-07:00,,0
1783263540,2026-07-05T07:59:00-07:00,,0
1783263600,2026-07-05T08:00:00-07:00,,0
1783263660,2026-07-05T08:01:00-07:00,,0
1783263720,2026-07-05T08:02:00-07:00,,0
1783263780,2026-07-05T08:03:00-07:00,,0
1783263840,2026-07-05T08:04:00-07:00,,0
1783263900,2026-07-05T08:05:00-07:00,,0
1783263960,2026-07-05T08:06:00-07:00,,0
1783264020,2026-07-05T08:07:00-07:00,,0
1783264080,2026-07-05T08:08:00-07:00,,0
1783264140,2026-07-05T08:09:00-07:00,,0
1783264200,2026-07-05T08:10:00-07:00,,0
1783264260,2026-07-05T08:11:00-07:00,,0
1783264320,2026-07-05T08:12:00-07:00,,0
1783264380,2026-07-05T08:13:00-07:00,,0
1783264440,2026-07-05T08:14:00-07:00,,0
1783264500,2026-07-05T08:15:00-07:00,,0
1783264560,2026-07-05T08:16:00-07:00,,0
1783264620,2026-07-05T08:17:00-07:00,,0
1783264680,2026-07-05T08:18:00-07:00,,0
1783264740,2026-07-05T08:19:00-07:00,,0
1783264800,2026-07-05T08:20:00-07:00,,0
1783264860,2026-07-05T08:21:00-07:00,,0
1783264920,2026-07-05T08:22:00-07:00,,0
1783264980,2026-07-05T08:23:00-07:00,,0
1783265040,2026-07-05T08:24:00-07:00,,0
1783265100,2026-07-05T08:25:00-07:00,,0
1783265160,2026-07-05T08:26:00-07:00,,0
1783265220,2026-07-05T08:27:00-07:00,,0
1783265280,2026-07-05T08:28:00-07:00,,0
1783265340,2026-07-05T08:29:00-07:00,,0
1783265400,2026-07-05T08:30:00-07:00,,0
1783265460,2026-07-05T08:31:00-07:00,,0
1783265520,2026-07-05T08:32:00-07:00,,0
1783265580,2026-07-05T08:33:00-07:00,,0
1783265640,2026-07-05T08:34:00-07:00,,0
1783265700,2026-07-05T08:35:00-07:00,,0
1783265760,2026-07-05T08:36:00-07:00,,0
1783265820,2026-07-05T08:37:00-07:00,,0
1783265880,2026-07-05T08:38:00-07:00,,0
1783265940,2026-07-05T08:39:00-07:00,,0
1783266000,2026-07-05T08:40:00-07:00,,0
1783266060,2026-07-05T08:41:00-07:00,,0
1783266120,2026-07-05T08:42:00-07:00,,0
1783266180,2026-07-05T08:43:00-07:00,,0
1783266240,2026-07-05T08:44:00-07:00,,0
1783266300,2026-07-05T08:45:00-07:00,,0
1783266360,2026-07-05T08:46:00-07:00,,0
1783266420,2026-07-05T08:47:00-07:00,,0
1783266480,2026-07-05T08:48:00-07:00,,0
1783266540,2026-07-05T08:49:00-07:00,,0
1783266600,2026-07-05T08:50:00-07:00,,0
1783266660,2026-07-05T08:51:00-07:00,,0
1783266720,2026-07-05T08:52:00-07:00,,0
1783266780,2026-07-05T08:53:00-07:00,,0
1783266840,2026-07-05T08:54:00-07:00,,0
1783266900,2026-07-05T08:55:00-07:00,,0
1783266960,2026-07-05T08:56:00-07:00,,0
1783267020,2026-07-05T08:57:00-07:00,,0
1783267080,2026-07-05T08:58:00-07:00,,0
1783267140,2026-07-05T08:59:00-07:00,,0
1783267200,2026-07-05T09:00:00-07:00,,0
1783267260,2026-07-05T09:01:00-07:00,,0
1783267320,2026-07-05T09:02:00-07:00,,0
1783267380,2026-07-05T09:03:00-07:00,,0
1783267440,2026-07-05T09:04:00-07:00,,0
1783267500,2026-07-05T09:05:00-07:00,,0
1783267560,2026-07-05T09:06:00-07:00,,0
1783267620,2026-07-05T09:07:00-07:00,,0
1783267680,2026-07-05T09:08:00-07:00,,0
1783267740,2026-07-05T09:09:00-07:00,,0
1783267800,2026-07-05T09:10:00-07:00,,0
1783267860,2026-07-05T09:11:00-07:00,,0
1783267920,2026-07-05T09:12:00-07:00,,0
1783267980,2026-07-05T09:13:00-07:00,,0
1783268040,2026-07-05T09:14:00-07:00,,0
1783268100,2026-07-05T09:15:00-07:00,,0
1783268160,2026-07-05T09:16:00-07:00,,0
1783268220,2026-07-05T09:17:00-07:00,,0
1783268280,2026-07-05T09:18:00-07:00,,0
1783268340,2026-07-05T09:19:00-07:00,,0
1783268400,2026-07-05T09:20:00-07:00,,0
1783268460,2026-07-05T09:21:00-07:00,,0
1783268520,2026-07-05T09:22:00-07:00,,0
1783268580,2026-07-05T09:23:00-07:00,,0
1783268640,2026-07-05T09:24:00-07:00,,0
1783268700,2026-07-05T09:25:00-07:00,,0
1783268760,2026-07-05T09:26:00-07:00,,0
1783268820,2026-07-05T09:27:00-07:00,,0
1783268880,2026-07-05T09:28:00-07:00,,0
1783268940,2026-07-05T09:29:00-07:00,,0
1783269000,2026-07-05T09:30:00-07:00,,0
1783269060,2026-07-05T09:31:00-07:00,,0
1783269120,2026-07-05T09:32:00-07:00,,0
1783269180,2026-07-05T09:33:00-07:00,,0
1783269240,2026-07-05T09:34:00-07:00,,0
1783269300,2026-07-05T09:35:00-07:00,,0
1783269360,2026-07-05T09:36:00-07:00,,0
1783269420,2026-07-05T09:37:00-07:00,,0
1783269480,2026-07-05T09:38:00-07:00,,0
1783269540,2026-07-05T09:39:00-07:00,,0
1783269600,2026-07-05T09:40:00-07:00,,0
1783269660,2026-07-05T09:41:00-07:00,,0
1783269720,2026-07-05T09:42:00-07:00,,0
1783269780,2026-07-05T09:43:00-07:00,,0
1783269840,2026-07-05T09:44:00-07:00,,0
1783269900,2026-07-05T09:45:00-07:00,,0
1783269960,2026-07-05T09:46:00-07:00,,0
1783270020,2026-07-05T09:47:00-07:00,,0
1783270080,2026-07-05T09:48:00-07:00,,0
1783270140,2026-07-05T09:49:00-07:00,,0
1783270200,2026-07-05T09:50:00-07:00,,0
1783270260,2026-07-05T09:51:00-07:00,,0
1783270320,2026-07-05T09:52:00-07:00,,0
1783270380,2026-07-05T09:53:00-07:00,,0
1783270440,2026-07-05T09:54:00-07:00,,0
1783270500,2026-07-05T09:55:00-07:00,,0
1783270560,2026-07-05T09:56:00-07:00,,0
1783270620,2026-07-05T09:57:00-07:00,,0
1783270680,2026-07-05T09:58:00-07:00,,0
1783270740,2026-07-05T09:59:00-07:00,,0
1783270800,2026-07-05T10:00:00-07:00,,0
1783270860,2026-07-05T10:01:00-07:00,,0
1783270920,2026-07-05T10:02:00-07:00,,0
1783270980,2026-07-05T10:03:00-07:00,,0
