timestamp_utc,iso_pdt,carrier=verizon;connection_type=5g_cellular;experiment=none
1782395700,2026-06-25T06:55:00-07:00,358
1782395760,2026-06-25T06:56:00-07:00,234
1782395820,2026-06-25T06:57:00-07:00,194
1782395880,2026-06-25T06:58:00-07:00,5
1782395940,2026-06-25T06:59:00-07:00,498
1782396000,2026-06-25T07:00:00-07:00,184
1782396060,2026-06-25T07:01:00-07:00,865
1782396120,2026-06-25T07:02:00-07:00,865
1782396180,2026-06-25T07:03:00-07:00,178
1782396240,2026-06-25T07:04:00-07:00,702
1782396300,2026-06-25T07:05:00-07:00,506
1782396360,2026-06-25T07:06:00-07:00,507
1782396420,2026-06-25T07:07:00-07:00,507
1782396480,2026-06-25T07:08:00-07:00,507
1782396540,2026-06-25T07:09:00-07:00,507
1782396600,2026-06-25T07:10:00-07:00,507
1782396660,2026-06-25T07:11:00-07:00,87
1782396720,2026-06-25T07:12:00-07:00,87
1782396780,2026-06-25T07:13:00-07:00,87
1782396840,2026-06-25T07:14:00-07:00,292
1782396900,2026-06-25T07:15:00-07:00,304
1782396960,2026-06-25T07:16:00-07:00,304
1782397020,2026-06-25T07:17:00-07:00,304
1782397080,2026-06-25T07:18:00-07:00,304
1782397140,2026-06-25T07:19:00-07:00,994
1782397200,2026-06-25T07:20:00-07:00,994
1782397260,2026-06-25T07:21:00-07:00,994
1782397320,2026-06-25T07:22:00-07:00,994
1782397380,2026-06-25T07:23:00-07:00,994
1782397680,2026-06-25T07:28:00-07:00,679
1782397740,2026-06-25T07:29:00-07:00,679
1782397800,2026-06-25T07:30:00-07:00,679
1782397860,2026-06-25T07:31:00-07:00,679
1782397920,2026-06-25T07:32:00-07:00,679
1782398880,2026-06-25T07:48:00-07:00,755
1782398940,2026-06-25T07:49:00-07:00,755
1782399000,2026-06-25T07:50:00-07:00,755
1782399060,2026-06-25T07:51:00-07:00,755
1782399120,2026-06-25T07:52:00-07:00,755
1782399180,2026-06-25T07:53:00-07:00,755
1782399240,2026-06-25T07:54:00-07:00,755
1782399660,2026-06-25T08:01:00-07:00,21
1782399720,2026-06-25T08:02:00-07:00,21
1782399780,2026-06-25T08:03:00-07:00,21
1782399840,2026-06-25T08:04:00-07:00,21
1782399900,2026-06-25T08:05:00-07:00,21
1782400620,2026-06-25T08:17:00-07:00,21
1782400680,2026-06-25T08:18:00-07:00,21
1782400740,2026-06-25T08:19:00-07:00,21
1782400800,2026-06-25T08:20:00-07:00,21
1782400860,2026-06-25T08:21:00-07:00,21
1782400980,2026-06-25T08:23:00-07:00,21
1782401040,2026-06-25T08:24:00-07:00,431
1782401100,2026-06-25T08:25:00-07:00,431
1782401160,2026-06-25T08:26:00-07:00,21
1782401220,2026-06-25T08:27:00-07:00,21
1782401280,2026-06-25T08:28:00-07:00,21
1782401340,2026-06-25T08:29:00-07:00,21
1782401400,2026-06-25T08:30:00-07:00,21
1782401460,2026-06-25T08:31:00-07:00,21
1782401520,2026-06-25T08:32:00-07:00,21
1782401580,2026-06-25T08:33:00-07:00,21
1782402540,2026-06-25T08:49:00-07:00,21
1782402600,2026-06-25T08:50:00-07:00,21
1782402660,2026-06-25T08:51:00-07:00,21
1782402720,2026-06-25T08:52:00-07:00,21
1782402780,2026-06-25T08:53:00-07:00,21
1782404340,2026-06-25T09:19:00-07:00,429
1782404400,2026-06-25T09:20:00-07:00,429
1782404460,2026-06-25T09:21:00-07:00,429
1782404520,2026-06-25T09:22:00-07:00,429
1782404580,2026-06-25T09:23:00-07:00,429
1782405180,2026-06-25T09:33:00-07:00,755
1782405240,2026-06-25T09:34:00-07:00,755
1782405300,2026-06-25T09:35:00-07:00,755
1782405360,2026-06-25T09:36:00-07:00,755
1782405420,2026-06-25T09:37:00-07:00,755
1782409560,2026-06-25T10:46:00-07:00,755
1782409620,2026-06-25T10:47:00-07:00,755
1782409680,2026-06-25T10:48:00-07:00,755
1782409740,2026-06-25T10:49:00-07:00,755
1782409800,2026-06-25T10:50:00-07:00,755
1782410700,2026-06-25T11:05:00-07:00,21
1782410760,2026-06-25T11:06:00-07:00,21
1782410820,2026-06-25T11:07:00-07:00,21
1782410880,2026-06-25T11:08:00-07:00,21
1782410940,2026-06-25T11:09:00-07:00,21
1782412020,2026-06-25T11:27:00-07:00,755
1782412080,2026-06-25T11:28:00-07:00,755
1782412140,2026-06-25T11:29:00-07:00,755
1782412200,2026-06-25T11:30:00-07:00,755
1782412260,2026-06-25T11:31:00-07:00,679
1782412320,2026-06-25T11:32:00-07:00,679
1782412380,2026-06-25T11:33:00-07:00,755
1782412440,2026-06-25T11:34:00-07:00,755
1782412500,2026-06-25T11:35:00-07:00,755
1782412560,2026-06-25T11:36:00-07:00,755
1782412620,2026-06-25T11:37:00-07:00,755
1782412680,2026-06-25T11:38:00-07:00,755
1782412740,2026-06-25T11:39:00-07:00,755
1782412800,2026-06-25T11:40:00-07:00,755
1782412860,2026-06-25T11:41:00-07:00,755
1782412920,2026-06-25T11:42:00-07:00,755
1782413340,2026-06-25T11:49:00-07:00,755
1782413400,2026-06-25T11:50:00-07:00,755
1782413460,2026-06-25T11:51:00-07:00,755
1782413520,2026-06-25T11:52:00-07:00,755
1782413580,2026-06-25T11:53:00-07:00,755
1782414180,2026-06-25T12:03:00-07:00,755
1782414240,2026-06-25T12:04:00-07:00,755
1782414300,2026-06-25T12:05:00-07:00,755
1782414360,2026-06-25T12:06:00-07:00,755
1782414420,2026-06-25T12:07:00-07:00,755
1782414480,2026-06-25T12:08:00-07:00,755
1782415140,2026-06-25T12:19:00-07:00,755
1782415200,2026-06-25T12:20:00-07:00,755
1782415260,2026-06-25T12:21:00-07:00,755
1782415320,2026-06-25T12:22:00-07:00,755
1782415380,2026-06-25T12:23:00-07:00,755
1782416100,2026-06-25T12:35:00-07:00,679
1782416160,2026-06-25T12:36:00-07:00,755
1782416220,2026-06-25T12:37:00-07:00,755
1782416280,2026-06-25T12:38:00-07:00,755
1782416340,2026-06-25T12:39:00-07:00,755
1782416400,2026-06-25T12:40:00-07:00,755
1782416580,2026-06-25T12:43:00-07:00,21
1782416640,2026-06-25T12:44:00-07:00,21
1782416700,2026-06-25T12:45:00-07:00,21
1782416760,2026-06-25T12:46:00-07:00,21
1782416820,2026-06-25T12:47:00-07:00,21
1782417180,2026-06-25T12:53:00-07:00,199
1782417240,2026-06-25T12:54:00-07:00,755
1782417300,2026-06-25T12:55:00-07:00,755
1782417360,2026-06-25T12:56:00-07:00,755
1782417420,2026-06-25T12:57:00-07:00,755
1782417480,2026-06-25T12:58:00-07:00,755
1782417540,2026-06-25T12:59:00-07:00,755
1782417600,2026-06-25T13:00:00-07:00,755
1782417660,2026-06-25T13:01:00-07:00,755
1782417720,2026-06-25T13:02:00-07:00,755
1782417780,2026-06-25T13:03:00-07:00,755
1782417840,2026-06-25T13:04:00-07:00,755
1782417900,2026-06-25T13:05:00-07:00,755
1782417960,2026-06-25T13:06:00-07:00,755
1782418020,2026-06-25T13:07:00-07:00,755
1782418080,2026-06-25T13:08:00-07:00,755
1782421620,2026-06-25T14:07:00-07:00,429
1782421680,2026-06-25T14:08:00-07:00,429
1782421740,2026-06-25T14:09:00-07:00,429
1782421800,2026-06-25T14:10:00-07:00,429
1782421860,2026-06-25T14:11:00-07:00,429
1782421920,2026-06-25T14:12:00-07:00,429
1782423900,2026-06-25T14:45:00-07:00,430
1782423960,2026-06-25T14:46:00-07:00,430
1782424020,2026-06-25T14:47:00-07:00,430
1782424080,2026-06-25T14:48:00-07:00,430
1782424140,2026-06-25T14:49:00-07:00,430
1782424200,2026-06-25T14:50:00-07:00,810
1782424260,2026-06-25T14:51:00-07:00,430
1782424320,2026-06-25T14:52:00-07:00,810
1782424380,2026-06-25T14:53:00-07:00,810
1782424440,2026-06-25T14:54:00-07:00,810
1782424500,2026-06-25T14:55:00-07:00,266
1782424560,2026-06-25T14:56:00-07:00,266
1782424620,2026-06-25T14:57:00-07:00,292
1782424680,2026-06-25T14:58:00-07:00,587
1782424740,2026-06-25T14:59:00-07:00,587
1782424800,2026-06-25T15:00:00-07:00,587
1782424860,2026-06-25T15:01:00-07:00,61
1782424920,2026-06-25T15:02:00-07:00,61
1782424980,2026-06-25T15:03:00-07:00,61
1782425040,2026-06-25T15:04:00-07:00,61
1782425100,2026-06-25T15:05:00-07:00,61
1782425160,2026-06-25T15:06:00-07:00,5
1782425220,2026-06-25T15:07:00-07:00,192
1782425280,2026-06-25T15:08:00-07:00,192
1782425340,2026-06-25T15:09:00-07:00,192
1782425400,2026-06-25T15:10:00-07:00,192
1782425460,2026-06-25T15:11:00-07:00,358
1782425520,2026-06-25T15:12:00-07:00,358
1782425580,2026-06-25T15:13:00-07:00,358
1782425640,2026-06-25T15:14:00-07:00,358
1782425700,2026-06-25T15:15:00-07:00,358
1782425760,2026-06-25T15:16:00-07:00,437
1782425820,2026-06-25T15:17:00-07:00,440
1782425880,2026-06-25T15:18:00-07:00,440
1782425940,2026-06-25T15:19:00-07:00,440
1782426000,2026-06-25T15:20:00-07:00,201
1782426060,2026-06-25T15:21:00-07:00,201
1782426120,2026-06-25T15:22:00-07:00,201
1782426180,2026-06-25T15:23:00-07:00,201
1782426240,2026-06-25T15:24:00-07:00,201
1782426300,2026-06-25T15:25:00-07:00,201
1782426360,2026-06-25T15:26:00-07:00,201
1782426420,2026-06-25T15:27:00-07:00,57
1782426480,2026-06-25T15:28:00-07:00,57
1782426540,2026-06-25T15:29:00-07:00,58
1782426600,2026-06-25T15:30:00-07:00,161
1782426660,2026-06-25T15:31:00-07:00,486
1782426720,2026-06-25T15:32:00-07:00,52
1782426780,2026-06-25T15:33:00-07:00,287
1782426840,2026-06-25T15:34:00-07:00,287
1782426900,2026-06-25T15:35:00-07:00,287
1782426960,2026-06-25T15:36:00-07:00,287
1782427020,2026-06-25T15:37:00-07:00,287
1782427080,2026-06-25T15:38:00-07:00,472
1782427140,2026-06-25T15:39:00-07:00,472
1782427200,2026-06-25T15:40:00-07:00,472
1782427260,2026-06-25T15:41:00-07:00,153
1782427320,2026-06-25T15:42:00-07:00,153
1782427380,2026-06-25T15:43:00-07:00,153
1782427440,2026-06-25T15:44:00-07:00,472
1782427500,2026-06-25T15:45:00-07:00,472
1782427560,2026-06-25T15:46:00-07:00,473
1782427620,2026-06-25T15:47:00-07:00,258
1782427680,2026-06-25T15:48:00-07:00,260
1782427740,2026-06-25T15:49:00-07:00,260
1782427800,2026-06-25T15:50:00-07:00,260
1782427860,2026-06-25T15:51:00-07:00,741
1782427920,2026-06-25T15:52:00-07:00,741
1782427980,2026-06-25T15:53:00-07:00,741
1782428040,2026-06-25T15:54:00-07:00,416
1782428100,2026-06-25T15:55:00-07:00,416
1782428160,2026-06-25T15:56:00-07:00,141
1782428220,2026-06-25T15:57:00-07:00,416
1782428280,2026-06-25T15:58:00-07:00,416
1782428340,2026-06-25T15:59:00-07:00,143
1782428400,2026-06-25T16:00:00-07:00,143
1782428460,2026-06-25T16:01:00-07:00,143
1782428520,2026-06-25T16:02:00-07:00,143
1782428580,2026-06-25T16:03:00-07:00,143
1782428640,2026-06-25T16:04:00-07:00,143
1782428700,2026-06-25T16:05:00-07:00,143
1782430020,2026-06-25T16:27:00-07:00,282
1782430080,2026-06-25T16:28:00-07:00,282
1782430140,2026-06-25T16:29:00-07:00,282
1782430200,2026-06-25T16:30:00-07:00,282
1782430260,2026-06-25T16:31:00-07:00,282
1782431700,2026-06-25T16:55:00-07:00,143
1782431760,2026-06-25T16:56:00-07:00,143
1782431820,2026-06-25T16:57:00-07:00,143
1782431880,2026-06-25T16:58:00-07:00,143
1782431940,2026-06-25T16:59:00-07:00,143
1782435300,2026-06-25T17:55:00-07:00,143
1782435360,2026-06-25T17:56:00-07:00,143
1782435420,2026-06-25T17:57:00-07:00,143
1782435480,2026-06-25T17:58:00-07:00,143
1782435540,2026-06-25T17:59:00-07:00,143
1782436020,2026-06-25T18:07:00-07:00,143
1782436080,2026-06-25T18:08:00-07:00,143
1782436140,2026-06-25T18:09:00-07:00,143
1782436200,2026-06-25T18:10:00-07:00,143
1782436260,2026-06-25T18:11:00-07:00,143
1782442020,2026-06-25T19:47:00-07:00,143
1782442080,2026-06-25T19:48:00-07:00,143
1782442140,2026-06-25T19:49:00-07:00,143
1782442200,2026-06-25T19:50:00-07:00,143
1782442260,2026-06-25T19:51:00-07:00,143
1782443400,2026-06-25T20:10:00-07:00,143
1782443460,2026-06-25T20:11:00-07:00,143
1782443520,2026-06-25T20:12:00-07:00,143
1782443580,2026-06-25T20:13:00-07:00,143
1782443640,2026-06-25T20:14:00-07:00,143
1782444960,2026-06-25T20:36:00-07:00,282
1782445020,2026-06-25T20:37:00-07:00,282
1782445080,2026-06-25T20:38:00-07:00,282
1782445140,2026-06-25T20:39:00-07:00,282
1782445200,2026-06-25T20:40:00-07:00,282
1782446700,2026-06-25T21:05:00-07:00,282
1782446760,2026-06-25T21:06:00-07:00,282
1782446820,2026-06-25T21:07:00-07:00,282
1782446880,2026-06-25T21:08:00-07:00,282
1782446940,2026-06-25T21:09:00-07:00,282
1782452640,2026-06-25T22:44:00-07:00,492
1782452700,2026-06-25T22:45:00-07:00,492
1782452760,2026-06-25T22:46:00-07:00,492
1782452820,2026-06-25T22:47:00-07:00,492
1782452880,2026-06-25T22:48:00-07:00,492
1782453540,2026-06-25T22:59:00-07:00,492
1782453600,2026-06-25T23:00:00-07:00,492
1782453660,2026-06-25T23:01:00-07:00,492
1782453720,2026-06-25T23:02:00-07:00,492
1782453780,2026-06-25T23:03:00-07:00,492
1782454140,2026-06-25T23:09:00-07:00,143
1782454200,2026-06-25T23:10:00-07:00,143
1782454260,2026-06-25T23:11:00-07:00,143
1782454320,2026-06-25T23:12:00-07:00,143
1782454380,2026-06-25T23:13:00-07:00,143
1782454440,2026-06-25T23:14:00-07:00,143
1782454500,2026-06-25T23:15:00-07:00,492
1782454560,2026-06-25T23:16:00-07:00,492
1782454620,2026-06-25T23:17:00-07:00,492
1782454680,2026-06-25T23:18:00-07:00,492
1782454740,2026-06-25T23:19:00-07:00,492
1782463980,2026-06-26T01:53:00-07:00,492
1782464040,2026-06-26T01:54:00-07:00,492
1782464100,2026-06-26T01:55:00-07:00,492
1782464160,2026-06-26T01:56:00-07:00,492
1782464220,2026-06-26T01:57:00-07:00,492
1782464280,2026-06-26T01:58:00-07:00,492
1782473460,2026-06-26T04:31:00-07:00,143
1782473520,2026-06-26T04:32:00-07:00,143
1782473580,2026-06-26T04:33:00-07:00,143
1782473640,2026-06-26T04:34:00-07:00,143
1782473700,2026-06-26T04:35:00-07:00,143
1782475020,2026-06-26T04:57:00-07:00,143
1782475080,2026-06-26T04:58:00-07:00,143
1782475140,2026-06-26T04:59:00-07:00,143
1782475200,2026-06-26T05:00:00-07:00,143
1782475260,2026-06-26T05:01:00-07:00,143
1782477120,2026-06-26T05:32:00-07:00,143
1782477180,2026-06-26T05:33:00-07:00,143
1782477240,2026-06-26T05:34:00-07:00,143
1782477300,2026-06-26T05:35:00-07:00,143
1782477360,2026-06-26T05:36:00-07:00,143
1782478080,2026-06-26T05:48:00-07:00,143
1782478140,2026-06-26T05:49:00-07:00,143
1782478200,2026-06-26T05:50:00-07:00,143
1782478260,2026-06-26T05:51:00-07:00,143
1782478320,2026-06-26T05:52:00-07:00,143
1782482340,2026-06-26T06:59:00-07:00,492
1782482400,2026-06-26T07:00:00-07:00,492
1782482460,2026-06-26T07:01:00-07:00,492
1782482520,2026-06-26T07:02:00-07:00,492
1782482580,2026-06-26T07:03:00-07:00,492
1782486960,2026-06-26T08:16:00-07:00,49
1782487020,2026-06-26T08:17:00-07:00,49
1782487080,2026-06-26T08:18:00-07:00,49
1782487140,2026-06-26T08:19:00-07:00,49
1782487200,2026-06-26T08:20:00-07:00,49
1782487920,2026-06-26T08:32:00-07:00,416
1782487980,2026-06-26T08:33:00-07:00,416
1782488040,2026-06-26T08:34:00-07:00,416
1782488100,2026-06-26T08:35:00-07:00,416
1782488160,2026-06-26T08:36:00-07:00,416
1782488640,2026-06-26T08:44:00-07:00,143
1782488700,2026-06-26T08:45:00-07:00,143
1782488760,2026-06-26T08:46:00-07:00,143
1782488820,2026-06-26T08:47:00-07:00,143
1782488880,2026-06-26T08:48:00-07:00,143
1782489060,2026-06-26T08:51:00-07:00,282
1782489120,2026-06-26T08:52:00-07:00,282
1782489180,2026-06-26T08:53:00-07:00,282
1782489240,2026-06-26T08:54:00-07:00,282
1782489300,2026-06-26T08:55:00-07:00,282
1782491940,2026-06-26T09:39:00-07:00,143
1782492000,2026-06-26T09:40:00-07:00,143
1782492060,2026-06-26T09:41:00-07:00,143
1782492120,2026-06-26T09:42:00-07:00,143
1782492180,2026-06-26T09:43:00-07:00,143
1782495420,2026-06-26T10:37:00-07:00,282
1782495480,2026-06-26T10:38:00-07:00,282
1782495540,2026-06-26T10:39:00-07:00,282
1782495600,2026-06-26T10:40:00-07:00,282
1782495660,2026-06-26T10:41:00-07:00,282
1782499860,2026-06-26T11:51:00-07:00,143
1782499920,2026-06-26T11:52:00-07:00,143
1782499980,2026-06-26T11:53:00-07:00,143
1782500040,2026-06-26T11:54:00-07:00,143
1782500100,2026-06-26T11:55:00-07:00,143
1782500460,2026-06-26T12:01:00-07:00,143
1782500520,2026-06-26T12:02:00-07:00,143
1782500580,2026-06-26T12:03:00-07:00,143
1782500640,2026-06-26T12:04:00-07:00,143
1782500700,2026-06-26T12:05:00-07:00,143
1782512460,2026-06-26T15:21:00-07:00,143
1782512520,2026-06-26T15:22:00-07:00,143
1782512580,2026-06-26T15:23:00-07:00,143
1782512640,2026-06-26T15:24:00-07:00,143
1782512700,2026-06-26T15:25:00-07:00,143
1782513420,2026-06-26T15:37:00-07:00,282
1782513480,2026-06-26T15:38:00-07:00,282
1782513540,2026-06-26T15:39:00-07:00,282
1782513600,2026-06-26T15:40:00-07:00,282
1782513660,2026-06-26T15:41:00-07:00,282
1782523800,2026-06-26T18:30:00-07:00,282
1782523860,2026-06-26T18:31:00-07:00,282
1782523920,2026-06-26T18:32:00-07:00,282
1782523980,2026-06-26T18:33:00-07:00,282
1782524040,2026-06-26T18:34:00-07:00,282
1782525240,2026-06-26T18:54:00-07:00,143
1782525300,2026-06-26T18:55:00-07:00,143
1782525360,2026-06-26T18:56:00-07:00,143
1782525420,2026-06-26T18:57:00-07:00,143
1782525480,2026-06-26T18:58:00-07:00,143
1782526800,2026-06-26T19:20:00-07:00,143
1782526860,2026-06-26T19:21:00-07:00,143
1782526920,2026-06-26T19:22:00-07:00,143
1782526980,2026-06-26T19:23:00-07:00,143
1782527040,2026-06-26T19:24:00-07:00,143
1782527400,2026-06-26T19:30:00-07:00,143
1782527460,2026-06-26T19:31:00-07:00,143
1782527520,2026-06-26T19:32:00-07:00,143
1782527580,2026-06-26T19:33:00-07:00,143
1782527640,2026-06-26T19:34:00-07:00,143
1782535440,2026-06-26T21:44:00-07:00,143
1782535500,2026-06-26T21:45:00-07:00,143
1782535560,2026-06-26T21:46:00-07:00,143
1782535620,2026-06-26T21:47:00-07:00,143
1782535680,2026-06-26T21:48:00-07:00,143
1782537300,2026-06-26T22:15:00-07:00,143
1782537360,2026-06-26T22:16:00-07:00,143
1782537420,2026-06-26T22:17:00-07:00,143
1782537480,2026-06-26T22:18:00-07:00,143
1782537540,2026-06-26T22:19:00-07:00,143
1782538500,2026-06-26T22:35:00-07:00,143
1782538560,2026-06-26T22:36:00-07:00,143
1782538620,2026-06-26T22:37:00-07:00,143
1782538680,2026-06-26T22:38:00-07:00,143
1782538740,2026-06-26T22:39:00-07:00,143
1782539760,2026-06-26T22:56:00-07:00,143
1782539820,2026-06-26T22:57:00-07:00,143
1782539880,2026-06-26T22:58:00-07:00,143
1782539940,2026-06-26T22:59:00-07:00,143
1782540000,2026-06-26T23:00:00-07:00,143
1782542220,2026-06-26T23:37:00-07:00,143
1782542280,2026-06-26T23:38:00-07:00,143
1782542340,2026-06-26T23:39:00-07:00,143
1782542400,2026-06-26T23:40:00-07:00,143
1782542460,2026-06-26T23:41:00-07:00,143
1782542520,2026-06-26T23:42:00-07:00,143
1782542580,2026-06-26T23:43:00-07:00,143
1782542640,2026-06-26T23:44:00-07:00,143
1782542700,2026-06-26T23:45:00-07:00,143
1782542760,2026-06-26T23:46:00-07:00,143
1782543420,2026-06-26T23:57:00-07:00,143
1782543480,2026-06-26T23:58:00-07:00,143
1782543540,2026-06-26T23:59:00-07:00,143
1782543600,2026-06-27T00:00:00-07:00,143
1782543660,2026-06-27T00:01:00-07:00,143
1782546840,2026-06-27T00:54:00-07:00,143
1782546900,2026-06-27T00:55:00-07:00,143
1782546960,2026-06-27T00:56:00-07:00,143
1782547020,2026-06-27T00:57:00-07:00,143
1782547080,2026-06-27T00:58:00-07:00,143
1782549960,2026-06-27T01:46:00-07:00,492
1782550020,2026-06-27T01:47:00-07:00,492
1782550080,2026-06-27T01:48:00-07:00,492
1782550140,2026-06-27T01:49:00-07:00,492
1782550200,2026-06-27T01:50:00-07:00,492
1782550860,2026-06-27T02:01:00-07:00,143
1782550920,2026-06-27T02:02:00-07:00,143
1782550980,2026-06-27T02:03:00-07:00,143
1782551040,2026-06-27T02:04:00-07:00,143
1782551100,2026-06-27T02:05:00-07:00,143
1782551460,2026-06-27T02:11:00-07:00,143
1782551520,2026-06-27T02:12:00-07:00,143
1782551580,2026-06-27T02:13:00-07:00,143
1782551640,2026-06-27T02:14:00-07:00,143
1782551700,2026-06-27T02:15:00-07:00,143
1782553980,2026-06-27T02:53:00-07:00,143
1782554040,2026-06-27T02:54:00-07:00,143
1782554100,2026-06-27T02:55:00-07:00,143
1782554160,2026-06-27T02:56:00-07:00,143
1782554220,2026-06-27T02:57:00-07:00,143
1782557340,2026-06-27T03:49:00-07:00,143
1782557400,2026-06-27T03:50:00-07:00,143
1782557460,2026-06-27T03:51:00-07:00,143
1782557520,2026-06-27T03:52:00-07:00,143
1782557580,2026-06-27T03:53:00-07:00,143
1782558000,2026-06-27T04:00:00-07:00,143
1782558060,2026-06-27T04:01:00-07:00,143
1782558120,2026-06-27T04:02:00-07:00,143
1782558180,2026-06-27T04:03:00-07:00,143
1782558240,2026-06-27T04:04:00-07:00,143
1782568800,2026-06-27T07:00:00-07:00,143
1782568860,2026-06-27T07:01:00-07:00,143
1782568920,2026-06-27T07:02:00-07:00,143
1782568980,2026-06-27T07:03:00-07:00,143
1782569040,2026-06-27T07:04:00-07:00,143
1782571380,2026-06-27T07:43:00-07:00,143
1782571440,2026-06-27T07:44:00-07:00,143
1782571500,2026-06-27T07:45:00-07:00,143
1782571560,2026-06-27T07:46:00-07:00,143
1782571620,2026-06-27T07:47:00-07:00,143
1782571680,2026-06-27T07:48:00-07:00,143
1782571740,2026-06-27T07:49:00-07:00,143
1782571800,2026-06-27T07:50:00-07:00,143
1782571860,2026-06-27T07:51:00-07:00,143
1782571920,2026-06-27T07:52:00-07:00,143
1782572640,2026-06-27T08:04:00-07:00,143
1782572700,2026-06-27T08:05:00-07:00,143
1782572760,2026-06-27T08:06:00-07:00,143
1782572820,2026-06-27T08:07:00-07:00,143
1782572880,2026-06-27T08:08:00-07:00,143
1782576300,2026-06-27T09:05:00-07:00,282
1782576360,2026-06-27T09:06:00-07:00,282
1782576420,2026-06-27T09:07:00-07:00,282
1782576480,2026-06-27T09:08:00-07:00,282
1782576540,2026-06-27T09:09:00-07:00,282
1782576600,2026-06-27T09:10:00-07:00,327
1782576660,2026-06-27T09:11:00-07:00,327
1782576720,2026-06-27T09:12:00-07:00,327
1782576780,2026-06-27T09:13:00-07:00,327
1782576840,2026-06-27T09:14:00-07:00,327
1782577380,2026-06-27T09:23:00-07:00,296
1782577440,2026-06-27T09:24:00-07:00,296
1782577500,2026-06-27T09:25:00-07:00,296
1782577560,2026-06-27T09:26:00-07:00,296
1782577620,2026-06-27T09:27:00-07:00,296
1782579300,2026-06-27T09:55:00-07:00,143
1782579360,2026-06-27T09:56:00-07:00,143
1782579420,2026-06-27T09:57:00-07:00,143
1782579480,2026-06-27T09:58:00-07:00,143
1782579540,2026-06-27T09:59:00-07:00,143
1782579840,2026-06-27T10:04:00-07:00,282
1782579900,2026-06-27T10:05:00-07:00,282
1782579960,2026-06-27T10:06:00-07:00,282
1782580020,2026-06-27T10:07:00-07:00,282
1782580080,2026-06-27T10:08:00-07:00,282
1782582120,2026-06-27T10:42:00-07:00,143
1782582180,2026-06-27T10:43:00-07:00,143
1782582240,2026-06-27T10:44:00-07:00,143
1782582300,2026-06-27T10:45:00-07:00,143
1782582360,2026-06-27T10:46:00-07:00,143
1782583860,2026-06-27T11:11:00-07:00,552
1782583920,2026-06-27T11:12:00-07:00,552
1782583980,2026-06-27T11:13:00-07:00,566
1782584040,2026-06-27T11:14:00-07:00,249
1782584100,2026-06-27T11:15:00-07:00,249
1782584160,2026-06-27T11:16:00-07:00,250
1782584220,2026-06-27T11:17:00-07:00,249
1782584280,2026-06-27T11:18:00-07:00,250
1782584340,2026-06-27T11:19:00-07:00,250
1782584400,2026-06-27T11:20:00-07:00,315
1782584460,2026-06-27T11:21:00-07:00,315
1782584520,2026-06-27T11:22:00-07:00,315
1782584580,2026-06-27T11:23:00-07:00,553
1782584640,2026-06-27T11:24:00-07:00,328
1782584700,2026-06-27T11:25:00-07:00,328
1782584760,2026-06-27T11:26:00-07:00,99
1782584820,2026-06-27T11:27:00-07:00,92
1782584880,2026-06-27T11:28:00-07:00,11
1782584940,2026-06-27T11:29:00-07:00,120
1782585000,2026-06-27T11:30:00-07:00,120
1782585060,2026-06-27T11:31:00-07:00,120
1782585120,2026-06-27T11:32:00-07:00,120
1782585180,2026-06-27T11:33:00-07:00,120
1782585240,2026-06-27T11:34:00-07:00,66
1782585300,2026-06-27T11:35:00-07:00,99
1782585360,2026-06-27T11:36:00-07:00,328
1782585420,2026-06-27T11:37:00-07:00,328
1782585480,2026-06-27T11:38:00-07:00,553
1782585540,2026-06-27T11:39:00-07:00,315
1782585600,2026-06-27T11:40:00-07:00,315
1782585660,2026-06-27T11:41:00-07:00,553
1782585720,2026-06-27T11:42:00-07:00,250
1782585780,2026-06-27T11:43:00-07:00,250
1782585840,2026-06-27T11:44:00-07:00,250
1782585900,2026-06-27T11:45:00-07:00,249
1782585960,2026-06-27T11:46:00-07:00,552
1782586020,2026-06-27T11:47:00-07:00,552
1782586080,2026-06-27T11:48:00-07:00,552
1782586140,2026-06-27T11:49:00-07:00,143
1782586200,2026-06-27T11:50:00-07:00,143
1782586260,2026-06-27T11:51:00-07:00,143
1782586320,2026-06-27T11:52:00-07:00,143
1782586380,2026-06-27T11:53:00-07:00,143
1782586440,2026-06-27T11:54:00-07:00,143
1782586500,2026-06-27T11:55:00-07:00,143
1782604200,2026-06-27T16:50:00-07:00,143
1782604260,2026-06-27T16:51:00-07:00,143
1782604320,2026-06-27T16:52:00-07:00,143
1782604380,2026-06-27T16:53:00-07:00,143
1782604440,2026-06-27T16:54:00-07:00,143
1782605220,2026-06-27T17:07:00-07:00,282
1782605280,2026-06-27T17:08:00-07:00,282
1782605340,2026-06-27T17:09:00-07:00,282
1782605400,2026-06-27T17:10:00-07:00,282
1782605460,2026-06-27T17:11:00-07:00,282
1782606180,2026-06-27T17:23:00-07:00,552
1782606240,2026-06-27T17:24:00-07:00,552
1782606300,2026-06-27T17:25:00-07:00,552
1782606360,2026-06-27T17:26:00-07:00,552
1782606420,2026-06-27T17:27:00-07:00,552
1782608700,2026-06-27T18:05:00-07:00,282
1782608760,2026-06-27T18:06:00-07:00,282
1782608820,2026-06-27T18:07:00-07:00,282
1782608880,2026-06-27T18:08:00-07:00,282
1782608940,2026-06-27T18:09:00-07:00,282
1782611700,2026-06-27T18:55:00-07:00,143
